Dumbbell 45° Side Bend, 2330000
Dumbbell Russian Twist (on stability ball), 2250000
Dumbbell Side Bend, 4200000
Lever Seated Twisting Leg Raise Crunch (plate loaded), 1180000
Crunch, 406000000
Crunch (arms crossed), 8710000
Crunch (arms down), 14200000
Crunch Up, 205000000
Incline Crunch, 1490000
Incline Crunch (arms crossed), 2820000
Incline Crunch (arms down), 1910000
Ball Crunch (on stability ball), 2620000
Crunch (on stability ball, arms crossed), 5730000
Jack-knife Sit-up, 14000000
Jack-knife Sit-up (on bench), 4940000
Hanging Leg-Hip Raise, 5060000
Hanging Leg-Hip Raise (with ab straps), 10600000
Hanging Straight Leg-Hip Raise, 11900000
Incline Leg-Hip Raise, 2170000
Lying Leg-Hip Raise, 5650000
Leg-Hip Raise (on stability ball), 22000000
Vertical Leg-Hip Raise, 7340000
Vertical Leg-Hip Raise (parallel bars), 4460000
Vertical Straight Leg-Hip Raise (parallel bars), 3180000
Vertical Leg-Hip Raise (Bosu support), 212000
Incline Sit-up, 9670000
Incline Sit-up (arms crossed), 3240000
Inverted Sit-up, 19600000
Sit-up, 4990000000
Sit-up (arms crossed), 63500000
Sit-up (arms down), 843000000
V-up, 18820000000
Hanging Twisting Leg Raise, 4210000
Vertical Twisting Leg Raise, 5190000
Vertical Twisting Leg Raise (on dip bar), 2760000
Weighted Incline Twisting Sit-up, 836000
Weighted Incline Twisting Sit-up (arms crossed), 1440000
Weighted Twisting Sit-up, 2470000
Weighted Twisting Sit-up (arms crossed), 4800000
Weighted Incline Twisting Crunch (arms crossed), 1240000
Weighted Side Crunch, 2980000
Weighted Side Crunch (on stability ball), 5180000
Weighted Twisting Crunch, 1070000
Weighted Twisting Crunch (on stability ball), 3010000
Suspended Jack-knife, 17100000
Suspended Jack-knife Pike, 4330000
Suspended Pull Through, 85500000
Suspended Kneeling Rollout, 1290000
Suspended Standing Rollout, 4940000
Suspended Hanging Leg Hip Raise, 12700000
Medicine Ball Overhead Throw Sit-up (with partner), 2320000
Medicine Ball Seated Twist (with partner), 2520000
Medicine Ball Seated Twist (on apparatus), 2970000
Medicine Ball Standing Twist (with partner), 12000000
Medicine Ball Standing Twist (on apparatus), 11100000
Front Plank, 96400000
Stability Ball Rollout, 385000
Kneeling Abdominal Stretch, 1100000
Lying (Prone) Abdominal Stretch, 1820000
Lying (supine) Abdominal Stretch, 2680000
Standing Abdominal Stretch, 6380000
Barbell Hyperextension, 531000
Barbell Back Extension (on hyperextension apparatus), 302000
Barbell 45° Hyperextension, 195000
Barbell 45° Back Extension (on hyperextension apparatus), 177000
Barbell Bent Knee Good-morning, 599000
Barbell Deadlift, 28700000
Barbell Block Pull, 2390000
Barbell Deficit Deadlift, 539000
Barbell Rack Pull, 6050000
Barbell Sumo Deadlift, 1240000
Barbell Sumo Block Pull, 568000
Barbell Stiff Leg Deadlift, 389000
Barbell Straight Leg Deadlift, 1580000
Trap Bar Deadlift, 3250000
Trap Bar Stiff Leg Deadlift, 281000
Trap Bar Straight Leg Deadlift, 1380000
Cable Stiff Leg Deadlift, 480000
Cable Straight Leg Deadlift, 1720000
Dumbbell Straight Leg Deadlift, 1430000
Dumbbell One Arm Straight Leg Deadlift, 1390000
Lever Deadlift (plate loaded), 604000
Lever Stiff Leg Deadlift (plate loaded), 614000
Lever Straight Leg Deadlift (plate loaded), 643000
Lever Back Extension, 28700000
Lever Back Extension, 26600000
Lever Back Extension, 26600000
Lever Kneeling Back Extension, 1140000
Lever Pull Back Extension, 13200000
Smith Bent Knee Good-morning, 7700000
Smith Deadlift, 6640000
Smith Stiff Leg Deadlift, 465000
Smith Straight Leg Deadlift, 1440000
Weighted Hyperextension, 356000
Weighted Back Extension (on hyperextension apparatus), 1210000
Weighted Back Extension (on stability ball), 41100000
Weighted 45° Hyperextension, 286000
Weighted 45° Back Extension (on hyperextension apparatus), 138000
Cable Stiff Leg Deadlift, 480000
Cable Straight Leg Deadlift, 1530000
Back Extension (on stability ball, arms down), 23900000
Back Extension (on stability ball, arms crossed), 20500000
Back Extension (on stability ball, arms up), 37700000
Bird Dog, 713000000
Alternating Bird Dog, 2470000
Bird Dog (on stability ball), 5260000
Alternating Bird Dog (on exercise ball), 16900000
Hanging Hyperextension, 989000
Hyperextension (hands behind hips), 1160000
Hyperextension (arms crossed), 3340000
Hyperextension (hands on head), 1320000
45° Hyperextension (hands behind hips), 2640000
45° Hyperextension (arms crossed), 2670000
45° Hyperextension (hands behind neck), 2580000
45° Hyperextension (arms up), 3500000
45° Hyperextension (across bench, hands behind hips), 430000
45° Hyperextension (across bench, arms crossed), 1480000
45° Hyperextension (across bench, hands behind neck), 945000
45° Hyperextension (across bench, arms up), 1600000
45° Hyperextension (on stability ball, hands behind hips), 605000
45° Hyperextension (on stability ball, arms crossed), 890000
45° Hyperextension (on stability ball, hands behind neck), 567000
45° Hyperextension (on stability ball, arms up), 972000
Suspended Hyperextension, 1050000
Suspended Pull Through, 85200000
Rear Bridge, 89000000
Decline Rear Bridge, 5270000
Single Leg Decline Rear Bridge, 12400000
Incline Rear Bridge, 4830000
Cat Stretch, 130000000
Cat Movement, 331000000
Bent-over Cat Stretch, 21300000
Lever Lower Back Stretch, 13600000
Lying Lower Back Stretch, 20300000
Seated Lower Back Stretch, 14900000
Seated Bent-over Lower Back Stretch, 21300000
Squatting Lower Back Stretch, 2670000
Plow Stretch, 19800000
Barbell Bent Knee Good-morning, 599000
Barbell Seated Good-morning, 443000
Barbell Deadlift, 28700000
Barbell Block Pull, 2390000
Barbell Deficit Deadlift, 539000
Barbell Rack Pull, 5490000
Barbell Sumo Deadlift, 1240000
Barbell Sumo Block Pull, 568000
Barbell Stiff Leg Deadlift, 335000
Barbell Single Leg Stiff-leg Deadlift, 1410000
Barbell Straight-back Stiff-leg Deadlift, 145000
Barbell Hip Thrust, 9360000
Barbell Alternating Lunge & Rear Lunge, 280000
Barbell Alternating Lunge To Rear Lunge, 505000
Barbell Rear Lunge, 676000
Barbell Side Lunge, 1090000
Barbell Walking Lunge, 615000
Barbell Single Leg Split Squat, 1470000
Barbell Side Split Squat, 1740000
Barbell Single Leg Squat, 3880000
Barbell Split Squat, 9370000
Barbell Squat (low bar), 3920000
Barbell Box Squat, 5710000
Barbell Front Squat, 11700000
Barbell Full Squat, 19400000
Barbell Hack Squat, 5550000
Safety Barbell Squat, 2650000
Safety Barbell Squat (long handles), 1670000
Safety Barbell Squat (self-spotting), 1260000
Trap Bar Squat, 6170000
Barbell Squat (with chains), 654000
Barbell Zercher Squat, 111000
Barbell Step-up, 15700000
Barbell Lateral Step-up, 1960000
Trap Bar Deadlift, 3250000
Trap Bar Stiff Leg Deadlift, 281000
Trap Bar Straight-back Stiff-leg Deadlift, 2090000
Cable Glute Kickback, 184000
Cable Rear Lunge, 1290000
Cable Rear Step-down Lunge, 2180000
Cable Single Leg Split Squat, 4390000
Cable One Arm Single Leg Split Squat, 3380000
Cable Split Squat (belt), 4100000
Cable Split Squat, 8380000
Cable One Arm Split Squat, 4130000
Cable Squat, 11700000
Cable Bar Squat, 10200000
Cable Belt Squat, 5530000
Cable Standing Hip Extension, 7780000
Cable Bent-over Hip Extension, 4300000
Cable Step-up, 476000000
Cable Stiff Leg Deadlift, 480000
Cable Straight-back Stiff-leg Deadlift, 333000
Dumbbell Lunge, 9760000
Dumbbell Alternating Side Lunge, 568000
Dumbbell Rear Lunge, 487000
Dumbbell Side Lunge, 2050000
Dumbbell Walking Lunge, 1090000
Dumbell Single Leg Stiff-leg Deadlift, 943000
Dumbbell Single Leg Split Squat, 1980000
Dumbbell Single Leg Squat, 5090000
Dumbbell Split Squat, 7050000
Dumbbell Front Squat, 12500000
Dumbbell Step-up, 38700000
Dumbbell Lateral Step-up, 1860000
Dumbbell Step Down, 9410000
Lever Bent-over Glute Kickback (plate loaded), 45000
Lever Deadlift (plate loaded), 604000
Lever Stiff Leg Deadlift (plate loaded), 568000
Lever Straight-back Stiff-leg Deadlift (plate loaded), 439000
Lever Hip Thrust, 1820000
Lever Hip Thrust (on lying leg curl machine), 1130000
Lever 45° Leg Press (plate loaded), 13000000
Lever Single Leg 45° Leg Press, 7640000
Lever Hack Press (plate loaded), 3560000
Lever Lying Leg Press (plate loaded), 2280000
Lever Lying Leg Press (custom - plate loaded), 5290000
Lever Single Leg Lying Leg Press (custom - plate loaded), 3880000
Lever Seated Leg Press (plate loaded), 1530000
Lever Alternating Seated Leg Press (plate loaded), 1140000
Lever Single Leg Seated Leg Press (plate loaded), 1340000
Lever Lying Hip Extension (plate loaded), 1990000
Lever Power Runner (plate loaded), 5110000
Lever Rear Lunge (plate loaded), 933000
Lever Barbell Rear Lunge (plate loaded), 177000
Lever Reverse Hyper-extension (plate loaded), 3930000
Lever Single Leg Split Squat (plate loaded), 1630000
Lever Barbell Single Leg Split Squat (plate loaded), 241000
Lever Single Leg Squat (plate loaded), 2130000
Lever Split Squat (plate loaded), 2030000
Lever Barbell Split Squat (plate loaded), 304000
Lever Sliding Split Squat (plate loaded), 1680000
Lever Squat (plate loaded), 2460000
Lever Squat (plate loaded), 1940000
Lever Barbell Squat (plate loaded), 896000
Lever Front Squat, 3110000
Lever Full Squat (plate loaded), 2760000
Lever Hack Squat (plate loaded), 2310000
Lever V-Squat (plate loaded), 2370000
Lever 45° Leg Press (plate loaded), 14400000
Lever Single Leg 45° Leg Press, 8470000
Lever Hack Press (plate loaded), 4260000
Lever Lying Leg Press (plate loaded), 1580000
Lever Lying Leg Press (custom - plate loaded), 5210000
Lever Single Leg Lying Leg Press (custom - plate loaded), 3610000
Lever Seated Leg Press (plate loaded), 1230000
Lever Alternating Seated Leg Press (plate loaded), 1100000
Lever Single Leg Seated Leg Press (plate loaded), 1780000
Lever Bent-over Hip Extension, 2180000
Lever Kneeling Hip Extension, 1140000
Lever Alternating Kneeling Hip Extension, 947000
Lever Lying Hip Extension, 2400000
Lever Alternating Lying Hip Extension, 2730000
Lever Standing Hip Extension, 2040000
Lever Standing Hip Extension (with abdominal pad), 2320000
Lever Alternating Lying Leg Press, 2980000
Lever Seated Leg Press, 1470000
Lever Single Leg Seated Leg Press, 1680000
Lever Bent-over Glute Kickback, 115000
Lever Kneeling Glute Kickback, 44900
Lever Standing Glute Kickback, 439000
Lever Squat, 4400000
Lever V-Squat, 2230000
Lever Split V-Squat, 4490000
Lever Single Leg Split V-Squat, 1930000
Lever Alternating Single Leg Split V-Squat, 2270000
Lever Bent-over Hip Extension, 2180000
Lever Kneeling Hip Extension, 1090000
Lever Alternating Kneeling Hip Extension, 1060000
Lever Lying Hip Extension, 2330000
Lever Alternating Lying Hip Extension, 2390000
Lever Standing Hip Extension, 2040000
Lever Standing Hip Extension (with abdominal pad), 2630000
Lever 45° Leg Press (plate loaded), 14400000
Lever Single Leg 45° Leg Press, 7780000
Lever Hack Press (plate loaded), 3050000
Lever Lying Leg Press (plate loaded), 1580000
Lever Lying Leg Press (custom - plate loaded), 5210000
Lever Single Leg Lying Leg Press (custom - plate loaded), 2850000
Lever Seated Leg Press (plate loaded), 1430000
Lever Alternating Seated Leg Press (plate loaded), 1230000
Lever Single Leg Seated Leg Press (plate loaded), 1340000
Lever Bent-over Glute Kickback, 115000
Lever Kneeling Glute Kickback, 44900
Lever Standing Glute Kickback, 439000
Sled 45° Leg Press, 2630000
Sled Alternating 45° Leg Press, 5460000
Sled Single Leg 45° Leg Press, 3600000
Sled Hack Press, 2580000
Sled Lying Leg Press, 1610000
Sled Lying Leg Press (plate loaded), 1050000
Sled Single Leg Lying Leg Press (plate loaded), 1380000
Sled Single Leg Lying Leg Press, 1830000
Sled Seated Leg Press, 878000
Sled Vertical Leg Press, 2580000
Sled Single Leg Vertical Leg Press, 2550000
Sled Kneeling Glute Kickback, 218000
Sled Standing Glute Kickback, 285000
Sled Rear Lunge, 1380000
Sled Squat, 2110000
Sled Hack Squat, 1440000
Sled Single Leg Hack Squat, 1290000
Lever 45° Leg Press (plate loaded), 14400000
Lever Single Leg 45° Leg Press, 7780000
Lever Hack Press (plate loaded), 4260000
Lever Lying Leg Press (plate loaded), 1610000
Lever Lying Leg Press (custom - plate loaded), 5210000
Lever Single Leg Lying Leg Press (custom - plate loaded), 2850000
Lever Seated Leg Press (plate loaded), 1430000
Lever Alternating Seated Leg Press (plate loaded), 1230000
Lever Single Leg Seated Leg Press (plate loaded), 1780000
Lever Bent-over Glute Kickback, 115000
Lever Kneeling Glute Kickback, 44400
Lever Standing Glute Kickback, 439000
Smith Bent Knee Good-morning, 7380000
Smith Deadlift, 4770000
Smith Stiff Leg Deadlift, 413000
Smith Straight-back Stiff-leg Deadlift, 722000
Smith Rear Lunge, 1270000
Smith Single Leg Split Squat, 4030000
Smith Split Squat, 6240000
Smith Squat, 624000000
Smith Single Leg Squat, 6490000
Smith Front Squat, 9350000
Smith Hack Squat, 4770000
Smith Wide Squat, 8020000
Weighted Belt Squat, 13500000
Weighted Front Squat, 2150000
Weighted Reverse Hyper-extension, 2420000
Weighted Hip Thrust, 10500000
Weighted Single Leg Hip Thrust (leg extended), 2170000
Weighted Single Leg Squat, 2510000
Lunge, 225000000
Rear Lunge, 2510000
Reverse Hyper-extension, 16000000
Reverse     Hyper-extension (on stability ball), 16000000
Single Leg Hip Bridge, 14600000
Single Leg Hip Thrust (leg extended), 5280000
Single Leg Squat (pistol), 2960000
Single Leg Box Squat (pistol), 3990000
Single Leg Partial Box Squat (pistol), 8080000
Single Leg Squat (with leg back), 16100000
Single Leg Half Squat, 10300000
Single Leg Reclining Squat (bar), 735000
Split Squat, 17200000
Single Leg Stiff-leg Deadlift, 552000
Squat, 309000000
Half Squat, 53800000
Balance Board Squat, 12400000
Step-up, 13700000000
Step-down, 10130000000
Alternating Step-down, 42600000
Self-assisted Single Leg Squat (bar), 3240000
Self-assisted Single Leg Reclining Squat (pole), 431000
Self-assisted Single Leg Squat (leg wrapped), 14600000
Self-assisted Squat, 5680000
Self-assisted Squat (on suspension trainer), 2690000
Self-assisted Step-down, 334000000
Suspended Hip Bridge, 354000000
Suspended Reclining Squat, 1980000
Suspended Single Leg Squat, 3620000
Suspended Single Leg Split Squat, 6730000
Suspended Single Leg Split Squat (self-assisted), 4490000
Lever Glute Stretch, 341000
Lying Glute Stretch, 479000
Lying Glute Stretch, 479000
PNF Lying Glute Stretch, 28700
Towel Lying Glute Stretch, 668000
Lying Wall Glute Stretch, 1840000
Prone Glute Stretch, 201000
Seated Bent-over Glute Stretch, 158000
Seated Glute Stretch (bench), 588000
Seated Glute Stretch (chair), 341000
Seated Glute Stretch, 359000
PNF Seated Glute Stretch, 38000
Standing Glute Stretch, 1340000
Squatting Glute Stretch, 186000
Seated Bent-over Glute Stretch, 158000
Seated Glute Stretch (bench), 588000
Seated Glute Stretch (chair), 341000
Seated Glute Stretch, 359000
PNF Seated Glute Stretch, 39800
Knee Hug, 29200000
Walking Ankle Grab, 7950000
Cable Hip Abduction, 2930000
Cable Lying Hip Internal Rotation, 2170000
Cable Seated Hip Internal Rotation, 1290000
Dumbbell Lying Hip Abduction, 592000
Lever Seated Hip Abduction (plate loaded), 701000
Lever Kneeling Hip Internal Rotation (on hip abduction machine), 1290000
Lever Lying Hip Abduction, 708000
Lever Seated Hip Abduction, 704000
Lever Standing Hip Abduction, 1180000
Weighted Lying Hip Abduction, 809000
Cable Push Pull, 54700000
Cable Twist, 45900000
Side Bridge Hip Abduction, 2800000
Angled Side Bridge Hip Abduction, 3210000
Bent Knee Side Bridge Hip Abduction, 1510000
Suspended Hip Abduction, 3010000
Side Bridge Hip Abduction, 2800000
Angled Side Bridge Hip Abduction, 3210000
Bent Knee Side Bridge Hip Abduction, 1510000
Suspended Hip Abduction, 3010000
Lying Crossover Stretch, 2250000
PNF Lying Crossover Stretch, 492000
Lying Pretzel Stretch, 1060000
Seated Hip Internal Rotator Stretch, 629000
Seated Hip Internal Rotator Stretch (bent leg under), 2870000
Seated Hip Internal Rotator Stretch (chair or bench), 1680000
Seated Pretzel Stretch, 626000
Side Pretzel Stretch, 2300000
Lying Crossover Stretch, 2250000
PNF Lying Crossover Stretch, 492000
Lying Pretzel Stretch, 1060000
Seated Hip Internal Rotator Stretch, 842000
Seated Hip Internal Rotator Stretch (bent leg under), 2870000
Seated Hip Internal Rotator Stretch (chair or bench), 1680000
Seated Pretzel Stretch, 626000
Side Pretzel Stretch, 2300000
Cable Assisted Wheel Rollout, 1140000
Cable Lying Leg Raise, 3730000
Cable Lying Leg Raise (on bench), 2830000
Cable Lying Straight Leg Raise, 4440000
Cable Standing Leg Raise, 8820000
Cable Standing Straight Leg Raise, 17000000
Lever Hip Flexion, 817000
Lever Lying Leg Raise, 2200000
Lever Vertical Leg Raise, 6600000
Weighted Decline Sit-up, 2110000
Weighted Hanging Leg Raise, 1850000
Weighted Hanging Straight Leg Raise, 2300000
Weighted Incline Leg Raise, 1070000
Weighted Incline Leg Raise (arms on pads), 1110000
Weighted Incline Straight Leg Raise, 1560000
Weighted Incline Straight Leg Raise (arms on pads), 1060000
Weighted Lying Leg Raise, 2020000
Weighted Roman Chair Sit-up, 11200000
Weighted Seated Leg Raise, 1070000
Weighted Vertical Leg Raise, 6350000
Weighted Vertical Leg Raise (on parallel bars), 2940000
Weighted Vertical Straight Leg Raise, 6130000
Side Bridge Hip Abduction, 2800000
Angled Side Bridge Hip Abduction, 3210000
Bent Knee Side Bridge Hip Abduction, 1510000
Hanging Leg Raise (with ab straps), 12200000
Hanging Straight Leg Raise, 9460000
Incline Leg Raise, 3200000
Incline Leg Raise (arms on pads), 3570000
Incline Straight Leg Raise, 2200000
Incline Straight Leg Raise (arms on pads), 2620000
Lying Leg Raise (on bench), 4290000
Lying Simultaneous Alternating Leg Raise, 3330000
Lying Leg Raise (on floor), 11500000
Lying Straight Leg Raise, 10100000
Lying Simultaneous Alternating Straight Leg Raise, 1750000
Seated Leg Raise, 11900000
Vertical Leg Raise, 42900000
Vertical Leg Raise (on parallel bars), 12600000
Vertical Straight Leg Raise, 14100000
Jack-knife on Power Wheel, 19600000
Wheel Rollout, 22000000
Pike on Power Wheel, 12700000
Pike on Discs, 16800000
Suspended Hip Abduction, 3010000
Lying Crossover Stretch, 2250000
PNF Lying Crossover Stretch, 492000
Lying Pretzel Stretch, 1060000
Seated Hip Internal Rotator Stretch, 842000
Seated Hip Internal Rotator Stretch (bent leg under), 2870000
Seated Hip Internal Rotator Stretch (chair or bench), 1680000
Seated Pretzel Stretch, 626000
Side Pretzel Stretch, 2300000
Lying Crossover Stretch, 2250000
PNF Lying Crossover Stretch, 492000
Lying Pretzel Stretch, 1060000
Seated Hip Internal Rotator Stretch, 842000
Seated Hip Internal Rotator Stretch (bent leg under), 2870000
Seated Hip Internal Rotator Stretch (chair or bench), 1680000
Seated Pretzel Stretch, 626000
Side Pretzel Stretch, 2300000
Cable Lying Hip External Rotation, 2000000
Cable Seated Hip External Rotation, 1210000
Cable Lying Hip External Rotation, 2160000
Cable Seated Hip External Rotation, 1210000
Cable Lying Hip External Rotation, 2000000
Cable Seated Hip External Rotation, 1210000
Lever Seated Hip Abduction, 683000
Lever Seated Hip Abduction (plate loaded), 701000
Lying Hip External Rotator Stretch, 2270000
Seated Hip External Rotator Stretch, 1620000
Lever Piriformis Stretch, 110000
Lying Piriformis Stretch, 156000
Lying Piriformis Stretch (single leg), 277000
PNF Lying Piriformis Stretch, 21100
Seated Piriformis Stretch, 112000
Seated Piriformis Stretch (chair or bench), 153000
PNF Seated Piriformis Stretch, 150000
Barbell Alternating Lunge & Rear Lunge, 280000
Barbell Alternating Lunge To Rear Lunge, 551000
Barbell Rear Lunge, 626000
Barbell Side Lunge, 1070000
Barbell Walking Lunge, 615000
Barbell Single Leg Split Squat, 1470000
Barbell Side Split Squat, 1740000
Barbell Single Leg Squat, 3880000
Barbell Split Squat, 9590000
Barbell Squat, 29300000
Barbell Front Squat, 11300000
Barbell Full Squat, 20800000
Barbell Hack Squat, 5020000
Safety Barbell Squat, 2640000
Safety Barbell Squat (long handles), 1720000
Safety Barbell Squat (self-spotting), 1330000
Trap Bar Squat, 6170000
Barbell Squat (with chains), 616000
Barbell Zercher Squat, 111000
Barbell Step-up, 15700000
Barbell Lateral Step-up, 1960000
Cable Rear Lunge, 1290000
Cable Rear Step-down Lunge, 2230000
Cable Single Leg Split Squat, 4390000
Cable One Arm Single Leg Split Squat, 3380000
Cable Split Squat (belt), 4100000
Cable Split Squat, 8380000
Cable One Arm Split Squat, 4090000
Cable Squat, 11800000
Cable Bar Squat, 10200000
Cable Belt Squat, 5610000
Cable Belt Half Squat, 4080000
Cable Standing Leg Extension, 12200000
Cable Step Down, 246000000
Cable Step-up, 476000000
Dumbbell Lunge, 9760000
Dumbbell Alternating Side Lunge, 568000
Dumbbell Rear Lunge, 487000
Dumbbell Side Lunge, 2050000
Dumbbell Walking Lunge, 1120000
Dumbbell Single Leg Split Squat, 1980000
Dumbbell Single Leg Squat, 5090000
Dumbbell Split Squat, 7050000
Dumbbell Front Squat, 12500000
Dumbbell Step-up, 38700000
Dumbbell Lateral Step-up, 1860000
Dumbbell Step Down, 9410000
Lever Leg Extension (plate loaded), 5920000
Lever Alternating Leg Extension (plate loaded), 3430000
Lever Leg Extension (plate loaded), 5920000
Lever 45° Leg Press (plate loaded), 13000000
Lever Single Leg 45° Leg Press, 7640000
Lever Hack Press (plate loaded), 3560000
Lever Lying Leg Press (plate loaded), 2280000
Lever Lying Leg Press (custom - plate loaded), 5290000
Lever Single Leg Lying Leg Press (custom - plate loaded), 3880000
Lever Seated Leg Press (plate loaded), 1270000
Lever Alternating Seated Leg Press (plate loaded), 1680000
Lever Single Leg Seated Leg Press (plate loaded), 1420000
Lever Single Leg Standing Leg Press (plate loaded), 2490000
Lever Rear Lunge (plate loaded), 1130000
Lever Barbell Rear Lunge (plate loaded), 176000
Lever Single Leg Split Squat (plate loaded), 1370000
Lever Barbell Single Leg Split Squat (plate loaded), 297000
Lever Single Leg Squat (plate loaded), 2200000
Lever Split Squat (plate loaded), 1990000
Lever Barbell Split Squat (plate loaded), 291000
Lever Squat (plate loaded), 2060000
Lever Squat (plate loaded), 2060000
Lever Barbell Squat (plate loaded), 818000
Lever Front Squat (plate loaded), 2090000
Lever Full Squat (plate loaded), 2630000
Lever Hack Squat (plate loaded), 1680000
Lever V-Squat (plate loaded), 2030000
Lever 45° Leg Press (plate loaded), 13000000
Lever Single Leg 45° Leg Press, 7640000
Lever Hack Press (plate loaded), 3560000
Lever Lying Leg Press (plate loaded), 1830000
Lever Lying Leg Press (custom - plate loaded), 5290000
Lever Single Leg Lying Leg Press (custom - plate loaded), 3880000
Lever Seated Leg Press (plate loaded), 1530000
Lever Alternating Seated Leg Press (plate loaded), 1680000
Lever Single Leg Seated Leg Press (plate loaded), 1390000
Lever Single Leg Standing Leg Press (plate loaded), 2490000
Lever Leg Extension, 9670000
Lever Alternating Leg Extension, 3850000
Lever Alternating Leg Extension (unilateral machine), 1450000
Lever Alternating Lying Leg Press, 3320000
Lever Seated Leg Press, 1380000
Lever Single Leg Seated Leg Press, 1560000
Lever Squat, 3310000
Lever V-Squat, 2220000
Lever Split V-Squat, 2050000
Lever Single Leg Split V-Squat, 1960000
Lever Alternating Single Leg Split V-Squat, 2150000
Lever 45° Leg Press (plate loaded), 13000000
Lever Single Leg 45° Leg Press, 7640000
Lever Hack Press (plate loaded), 3560000
Lever Lying Leg Press (plate loaded), 2280000
Lever Lying Leg Press (custom - plate loaded), 5290000
Lever Single Leg Lying Leg Press (custom - plate loaded), 3880000
Lever Seated Leg Press (plate loaded), 1530000
Lever Alternating Seated Leg Press (plate loaded), 1680000
Lever Single Leg Seated Leg Press (plate loaded), 1420000
Lever Single Leg Standing Leg Press (plate loaded), 2490000
Sled 45° Leg Press, 2810000
Sled Alternating 45° Leg Press, 6370000
Sled Single Leg 45° Leg Press, 4130000
Sled Hack Press, 2610000
Sled Lying Leg Press, 1320000
Sled Lying Leg Press (plate loaded), 1540000
Sled Single Leg Lying Leg Press (plate loaded), 1500000
Sled Single Leg Lying Leg Press, 1820000
Sled Seated Leg Press, 1260000
Sled Vertical Leg Press, 2640000
Sled Single Leg Vertical Leg Press, 3030000
Sled Squat, 2240000
Sled Hack Squat, 1410000
Sled Single Leg Hack Squat, 1630000
Sled Rear Lunge, 1410000
Lever 45° Leg Press (plate loaded), 13000000
Lever Single Leg 45° Leg Press, 7950000
Lever Hack Press (plate loaded), 3560000
Lever Lying Leg Press (plate loaded), 1930000
Lever Lying Leg Press (custom - plate loaded), 5290000
Lever Single Leg Lying Leg Press (custom - plate loaded), 3880000
Lever Seated Leg Press (plate loaded), 1530000
Lever Alternating Seated Leg Press (plate loaded), 1680000
Lever Single Leg Seated Leg Press (plate loaded), 1240000
Lever Single Leg Standing Leg Press (plate loaded), 2490000
Smith Rear Lunge, 1070000
Smith Single Leg Split Squat, 4030000
Smith Split Squat, 6030000
Smith Squat, 582000000
Smith Single Leg Squat, 6490000
Smith Front Squat, 9350000
Smith Hack Squat, 5000000
Smith Wide Squat, 7930000
Smith Step Down, 937000000
Weighted Belt Squat, 14300000
Weighted Front Squat, 1980000
Weighted Single Leg Squat, 2510000
Weighted Sissy Squat, 3530000
Weighted Sissy Squat (on apparatus), 877000
Rear Lunge, 2510000
Lunge, 225000000
Single Leg Squat (pistol), 2960000
Single Leg Box Squat (pistol), 4420000
Single Leg Partial Box Squat (pistol), 8080000
Single Leg Squat (with leg back), 16100000
Single Leg Half Squat, 10300000
Single Leg Reclining Squat (bar), 735000
Sissy Squat, 6130000
Sissy Squat (on apparatus), 830000
Split Squat, 17200000
Squat, 309000000
Half Squat, 54000000
Balance Board Squat, 12400000
Step-up, 13700000000
Step-down, 9610000000
Alternating Step Down, 37800000
Self-assisted Single Leg Squat (bar), 3240000
Self-assisted Single Leg Reclining Squat (pole), 431000
Self-assisted Single Leg Squat (leg wrapped), 14600000
Self-assisted Squat, 5680000
Self-assisted Squat (on suspension trainer), 2690000
Self-assisted Step-down, 337000000
Suspended Reclining Squat, 2260000
Suspended Single Leg Squat, 3620000
Suspended Single Leg Split Squat, 6730000
Suspended Single Leg Split Squat (self-assisted), 4490000
Kneeling Quadriceps Stretch, 992000
Lever Quadriceps Stretch, 3210000
Lying (prone) Quadriceps Stretch, 1720000
PNF Lying (prone) Quadriceps Stretch, 39300
Lying (side) Quadriceps Stretch, 2860000
Seated Quadriceps Stretch, 1630000
Standing Quadriceps Stretch, 937000
Standing Quadriceps Stretch (towel), 2430000
Standing Quadriceps Stretch (on apparatus), 2030000
Standing Quadriceps Stretch (on platform), 2980000
Walking Quadriceps Stretch, 7250000
Barbell Good-morning, 1150000000
Barbell Glute-Ham Raise, 177000
Barbell Inverse Leg Curl, 176000
Barbell Hyperextension, 513000
Barbell Back Raise (on hyperextension apparatus), 290000
Barbell 45° Hyperextension, 195000
Barbell 45° Back Raise (on hyperextension apparatus), 187000
Barbell Straight Leg Deadlift, 1580000
Barbell Straight-back Straight-leg Deadlift, 2340000
Trap Bar Straight Leg Deadlift, 1380000
Trap Bar Straight-back Straight-leg Deadlift, 2510000
Cable Bent-over Leg Curl, 2780000
Cable Lying Leg Curl, 1920000
Cable Standing Leg Curl, 3760000
Cable Straight Leg Deadlift, 1720000
Cable Straight-back Straight-leg Deadlift, 2510000
Dumbbell Straight Leg Deadlift, 1430000
Dumbbell Straight-back Straight-leg Deadlift, 690000
Lever Alternating Lying Leg Curl (plate loaded), 2790000
Lever Alternating Lying Leg Curl (plate loaded), 2790000
Lever Alternating Lying Leg Curl (plate loaded), 2790000
Lever Kneeling Leg Curl (plate loaded), 791000
Lever Lying Leg Curl (plate loaded), 1350000
Lever Lying Leg Curl (plate loaded), 1350000
